[filename], [gate], [angular_velocity_min], [angular_velocity_max], [time_min], [time_max]
3.2_positions.xlsx,AnkleRight z (mm),-3.81,1.73,1613.65,3059.13
3.2_positions.xlsx,FootRight x (mm),-1.38,1.36,935.13,973.25
3.2_positions.xlsx,FootRight y (mm),-5.56,3.71,3059.13,2405.01
3.2_positions.xlsx,FootRight z (mm),-6.66,4.97,2405.01,47.72
3.2_positions.xlsx,SpineShoulder x (mm),-0.21,0.57,203.25,700.32
3.2_positions.xlsx,SpineShoulder y (mm),-3.18,0.41,2673.36,771.98
3.2_positions.xlsx,SpineShoulder z (mm),-1.62,-0.09,1636.53,3082.0
3.2_positions.xlsx,HandTipLeft x (mm),-5.2,2.87,468.56,366.4
3.2_positions.xlsx,HandTipLeft y (mm),-4.82,2.86,467.03,1200.44
3.2_positions.xlsx,HandTipLeft z (mm),-4.61,0.75,3056.08,2998.14
3.2_positions.xlsx,ThumbLeft x (mm),-2.51,2.57,470.08,366.4
3.2_positions.xlsx,ThumbLeft y (mm),-6.25,3.98,56.87,1099.81
3.2_positions.xlsx,ThumbLeft z (mm),-4.58,0.38,3056.08,3082.0
3.2_positions.xlsx,HandTipRight x (mm),-7.07,13.26,1137.93,1438.31
3.2_positions.xlsx,HandTipRight y (mm),-3.61,3.37,1003.75,1901.83
3.2_positions.xlsx,HandTipRight z (mm),-5.52,2.34,1901.83,1040.34
3.2_positions.xlsx,ThumbRight x (mm),-3.68,13.09,1140.98,1436.78
3.2_positions.xlsx,ThumbRight y (mm),-3.71,3.74,1509.97,1468.8
3.2_positions.xlsx,ThumbRight z (mm),-5.14,2.38,1107.43,1205.02
3.3_positions.xlsx,SpineBase x (mm),-0.24,0.89,1472.89,2843.3
3.3_positions.xlsx,SpineBase y (mm),-1.31,1.0,3485.16,2273.37
3.3_positions.xlsx,SpineBase z (mm),-2.74,0.03,2273.37,242.66
3.3_positions.xlsx,SpineMid x (mm),-0.14,0.85,1041.3,2843.3
3.3_positions.xlsx,SpineMid y (mm),-1.9,0.65,3487.0,1780.91
3.3_positions.xlsx,SpineMid z (mm),-2.26,0.01,2271.53,532.24
3.3_positions.xlsx,Neck x (mm),-0.17,0.66,1044.99,2843.3
3.3_positions.xlsx,Neck y (mm),-2.41,0.44,3487.0,1841.78
3.3_positions.xlsx,Neck z (mm),-2.12,0.13,2181.15,3719.4
3.3_positions.xlsx,Head x (mm),-0.87,2.9,3210.34,3713.87
3.3_positions.xlsx,Head y (mm),-3.89,3.63,3717.56,3490.69
3.3_positions.xlsx,Head z (mm),-2.29,0.45,3193.74,3669.6
3.3_positions.xlsx,ShoulderLeft x (mm),-4.59,5.3,3381.87,3247.23
3.3_positions.xlsx,ShoulderLeft y (mm),-5.17,4.96,3488.85,3284.12
3.3_positions.xlsx,ShoulderLeft z (mm),-2.36,0.3,2614.59,3719.4
3.3_positions.xlsx,ElbowLeft x (mm),-2.96,3.78,816.28,773.86
3.3_positions.xlsx,ElbowLeft y (mm),-4.64,3.15,3487.0,2040.98
3.3_positions.xlsx,ElbowLeft z (mm),-3.12,1.01,2157.17,772.01
3.3_positions.xlsx,WristLeft x (mm),-9.89,4.89,1177.79,49.0
3.3_positions.xlsx,WristLeft y (mm),-3.47,3.37,1985.64,1941.38
3.3_positions.xlsx,WristLeft z (mm),-5.55,3.65,3483.31,3527.58
3.3_positions.xlsx,HandLeft x (mm),-12.74,6.24,1177.79,49.0
3.3_positions.xlsx,HandLeft y (mm),-6.36,6.42,847.63,904.81
3.3_positions.xlsx,HandLeft z (mm),-5.24,2.63,3485.16,3529.42
3.3_positions.xlsx,ShoulderRight x (mm),-0.4,0.9,3713.87,3459.34
3.3_positions.xlsx,ShoulderRight y (mm),-2.3,1.72,3459.34,1708.98
3.3_positions.xlsx,ShoulderRight z (mm),-2.29,0.11,2111.06,541.46
3.3_positions.xlsx,ElbowRight x (mm),-5.68,4.44,2112.91,843.95
3.3_positions.xlsx,ElbowRight y (mm),-3.1,2.52,2116.6,2275.22
3.3_positions.xlsx,ElbowRight z (mm),-3.62,1.37,2297.35,843.95
3.3_positions.xlsx,WristRight x (mm),-7.64,8.19,1574.34,1175.94
3.3_positions.xlsx,WristRight y (mm),-2.74,2.24,1175.94,508.26
3.3_positions.xlsx,WristRight z (mm),-3.77,2.53,3712.02,1841.78
3.3_positions.xlsx,HandRight x (mm),-10.14,11.25,1576.18,1847.31
3.3_positions.xlsx,HandRight y (mm),-3.16,3.0,3597.67,508.26
3.3_positions.xlsx,HandRight z (mm),-4.91,2.97,1542.98,3540.49
3.3_positions.xlsx,HipLeft x (mm),-1.84,1.77,3380.03,3321.01
3.3_positions.xlsx,HipLeft y (mm),-1.42,1.01,3487.0,1780.91
3.3_positions.xlsx,HipLeft z (mm),-2.82,0.03,2275.22,246.35
3.3_positions.xlsx,KneeLeft x (mm),-0.28,0.99,240.82,1880.51
3.3_positions.xlsx,KneeLeft y (mm),-3.0,4.55,2147.95,3525.74
3.3_positions.xlsx,KneeLeft z (mm),-3.16,1.43,2843.3,3525.74
3.3_positions.xlsx,AnkleLeft x (mm),-0.53,1.43,869.77,3007.45
3.3_positions.xlsx,AnkleLeft y (mm),-1.43,1.42,67.44,510.11
3.3_positions.xlsx,AnkleLeft z (mm),-5.49,0.49,1970.89,908.5
3.3_positions.xlsx,FootLeft x (mm),-1.0,1.94,379.15,1710.82
3.3_positions.xlsx,FootLeft y (mm),-3.26,3.01,67.44,379.15
3.3_positions.xlsx,FootLeft z (mm),-6.31,3.54,1976.42,2548.19
3.3_positions.xlsx,HipRight x (mm),-1.36,1.84,3321.01,3381.87
3.3_positions.xlsx,HipRight y (mm),-1.18,1.37,3481.47,2275.22
3.3_positions.xlsx,HipRight z (mm),-2.64,0.04,2271.53,298.0
3.3_positions.xlsx,KneeRight x (mm),-2.88,4.23,3383.72,3284.12
3.3_positions.xlsx,KneeRight y (mm),-2.15,3.76,3721.24,3667.76
3.3_positions.xlsx,KneeRight z (mm),-6.53,6.28,3383.72,3284.12
3.3_positions.xlsx,AnkleRight x (mm),-1.14,1.94,3516.51,3564.47
3.3_positions.xlsx,AnkleRight y (mm),-1.58,1.8,3348.67,3557.09
3.3_positions.xlsx,AnkleRight z (mm),-6.39,4.2,3520.2,3564.47
3.3_positions.xlsx,FootRight x (mm),-1.53,2.64,2004.09,3564.47
3.3_positions.xlsx,FootRight y (mm),-2.29,3.16,2411.7,2112.91
3.3_positions.xlsx,FootRight z (mm),-6.34,6.84,3520.2,3564.47
3.3_positions.xlsx,SpineShoulder x (mm),-0.14,0.69,3719.4,2843.3
3.3_positions.xlsx,SpineShoulder y (mm),-2.29,0.4,3487.0,1756.93
3.3_positions.xlsx,SpineShoulder z (mm),-2.06,0.07,2181.15,3719.4
3.3_positions.xlsx,HandTipLeft x (mm),-16.99,8.5,1177.79,49.0
3.3_positions.xlsx,HandTipLeft y (mm),-7.59,7.41,847.63,904.81
3.3_positions.xlsx,HandTipLeft z (mm),-6.44,3.38,3485.16,3529.42
3.3_positions.xlsx,ThumbLeft x (mm),-12.38,5.89,1177.79,49.0
3.3_positions.xlsx,ThumbLeft y (mm),-8.65,8.88,709.3,904.81
3.3_positions.xlsx,ThumbLeft z (mm),-7.38,4.49,2478.1,3527.58
3.3_positions.xlsx,HandTipRight x (mm),-13.24,13.38,1576.18,1845.47
3.3_positions.xlsx,HandTipRight y (mm),-3.34,2.8,3599.51,508.26
3.3_positions.xlsx,HandTipRight z (mm),-5.88,5.62,1779.07,1841.78
3.3_positions.xlsx,ThumbRight x (mm),-10.66,12.69,1576.18,1845.47
3.3_positions.xlsx,ThumbRight y (mm),-4.59,3.5,1181.48,3713.87
3.3_positions.xlsx,ThumbRight z (mm),-5.25,5.14,3715.71,1843.62
3.4_positions.xlsx,SpineBase x (mm),-1.88,1.06,2739.0,2370.12
3.4_positions.xlsx,SpineBase y (mm),-1.08,0.73,2277.9,2231.79
3.4_positions.xlsx,SpineBase z (mm),-2.62,-0.09,2303.67,2730.86
3.4_positions.xlsx,SpineMid x (mm),-0.69,0.84,2305.02,2671.19
3.4_positions.xlsx,SpineMid y (mm),-4.15,0.58,2739.0,1305.52
3.4_positions.xlsx,SpineMid z (mm),-2.62,-0.06,2300.95,91.74
3.4_positions.xlsx,Neck x (mm),-1.12,0.92,2296.89,2671.19
3.4_positions.xlsx,Neck y (mm),-6.85,0.46,2739.0,1297.38
3.4_positions.xlsx,Neck z (mm),-2.67,0.0,2299.6,93.1
3.4_positions.xlsx,Head x (mm),-2.47,3.23,2239.93,2298.24
3.4_positions.xlsx,Head y (mm),-6.56,2.47,2714.59,2321.3
3.4_positions.xlsx,Head z (mm),-4.07,0.04,2027.01,2070.4
3.4_positions.xlsx,ShoulderLeft x (mm),-3.22,6.42,2272.47,2231.79
3.4_positions.xlsx,ShoulderLeft y (mm),-4.53,7.85,2191.1,2231.79
3.4_positions.xlsx,ShoulderLeft z (mm),-2.2,0.01,2100.24,349.41
3.4_positions.xlsx,ElbowLeft x (mm),-2.64,5.29,2272.47,2231.79
3.4_positions.xlsx,ElbowLeft y (mm),-5.88,7.99,2739.0,2231.79
3.4_positions.xlsx,ElbowLeft z (mm),-2.92,6.18,2231.79,2739.0
3.4_positions.xlsx,WristLeft x (mm),-4.03,3.37,461.98,2231.79
3.4_positions.xlsx,WristLeft y (mm),-11.53,7.37,463.33,2231.79
3.4_positions.xlsx,WristLeft z (mm),-4.87,3.0,2233.15,2739.0
3.4_positions.xlsx,HandLeft x (mm),-4.53,2.36,468.76,2231.79
3.4_positions.xlsx,HandLeft y (mm),-15.7,8.18,467.4,2231.79
3.4_positions.xlsx,HandLeft z (mm),-8.06,3.26,2231.79,2192.46
3.4_positions.xlsx,ShoulderRight x (mm),-1.52,1.74,2295.53,2334.86
3.4_positions.xlsx,ShoulderRight y (mm),-9.24,1.16,2739.0,2033.79
3.4_positions.xlsx,ShoulderRight z (mm),-2.57,-0.05,2726.79,91.74
3.4_positions.xlsx,ElbowRight x (mm),-2.73,3.33,367.04,1294.67
3.4_positions.xlsx,ElbowRight y (mm),-4.91,1.23,2739.0,2031.08
3.4_positions.xlsx,ElbowRight z (mm),-4.28,0.59,1496.74,257.19
3.4_positions.xlsx,WristRight x (mm),-5.35,9.32,628.79,1294.67
3.4_positions.xlsx,WristRight y (mm),-5.94,3.11,2739.0,2637.29
3.4_positions.xlsx,WristRight z (mm),-6.11,1.5,1294.67,2366.05
3.4_positions.xlsx,HandRight x (mm),-6.03,12.22,628.79,1294.67
3.4_positions.xlsx,HandRight y (mm),-5.74,5.67,221.93,400.95
3.4_positions.xlsx,HandRight z (mm),-7.1,0.84,1294.67,1690.67
3.4_positions.xlsx,HipLeft x (mm),-1.0,1.05,2328.08,2371.48
3.4_positions.xlsx,HipLeft y (mm),-1.25,1.09,2281.97,2233.15
3.4_positions.xlsx,HipLeft z (mm),-2.72,0.15,2303.67,2739.0
3.4_positions.xlsx,KneeLeft x (mm),-0.34,0.72,2581.68,997.67
3.4_positions.xlsx,KneeLeft y (mm),-4.11,3.99,2672.55,2737.64
3.4_positions.xlsx,KneeLeft z (mm),-3.62,1.68,1833.07,2672.55
3.4_positions.xlsx,AnkleLeft x (mm),-5.44,9.47,2739.0,2634.57
3.4_positions.xlsx,AnkleLeft y (mm),-9.3,13.23,2528.79,2572.19
3.4_positions.xlsx,AnkleLeft z (mm),-7.02,5.79,2098.88,2739.0
3.4_positions.xlsx,FootLeft x (mm),-4.41,9.29,2739.0,2635.93
3.4_positions.xlsx,FootLeft y (mm),-8.99,12.14,2528.79,2572.19
3.4_positions.xlsx,FootLeft z (mm),-7.54,7.74,2096.17,2739.0
3.4_positions.xlsx,HipRight x (mm),-2.47,1.04,2739.0,2370.12
3.4_positions.xlsx,HipRight y (mm),-2.15,0.86,2739.0,1305.52
3.4_positions.xlsx,HipRight z (mm),-2.5,-0.13,1294.67,193.45
3.4_positions.xlsx,KneeRight x (mm),-4.87,5.27,2398.6,2166.69
3.4_positions.xlsx,KneeRight y (mm),-4.35,2.68,2667.12,2437.93
3.4_positions.xlsx,KneeRight z (mm),-7.77,7.65,2389.11,2169.41
3.4_positions.xlsx,AnkleRight x (mm),-4.84,10.12,2398.6,2739.0
3.4_positions.xlsx,AnkleRight y (mm),-2.28,4.4,2494.89,2436.57
3.4_positions.xlsx,AnkleRight z (mm),-16.09,4.09,2739.0,2673.9
3.4_positions.xlsx,FootRight x (mm),-4.47,8.0,2398.6,2739.0
3.4_positions.xlsx,FootRight y (mm),-2.62,4.5,2497.6,2097.53
3.4_positions.xlsx,FootRight z (mm),-14.82,3.5,2739.0,2673.9
3.4_positions.xlsx,SpineShoulder x (mm),-1.01,0.92,2298.24,2671.19
3.4_positions.xlsx,SpineShoulder y (mm),-6.24,0.46,2739.0,1302.81
3.4_positions.xlsx,SpineShoulder z (mm),-2.63,0.01,2299.6,93.1
3.4_positions.xlsx,HandTipLeft x (mm),-5.53,2.38,467.4,2233.15
3.4_positions.xlsx,HandTipLeft y (mm),-17.49,8.22,467.4,2231.79
3.4_positions.xlsx,HandTipLeft z (mm),-8.5,3.12,2231.79,2272.47
3.4_positions.xlsx,ThumbLeft x (mm),-3.79,2.23,474.18,997.67
3.4_positions.xlsx,ThumbLeft y (mm),-16.09,7.46,467.4,2231.79
3.4_positions.xlsx,ThumbLeft z (mm),-7.42,3.24,2231.79,2192.46
3.4_positions.xlsx,HandTipRight x (mm),-7.61,12.07,627.43,1293.31
3.4_positions.xlsx,HandTipRight y (mm),-5.56,5.52,2739.0,400.95
3.4_positions.xlsx,HandTipRight z (mm),-7.09,0.93,1294.67,1492.67
3.4_positions.xlsx,ThumbRight x (mm),-5.08,10.41,627.43,1294.67
3.4_positions.xlsx,ThumbRight y (mm),-6.44,5.4,2739.0,400.95
3.4_positions.xlsx,ThumbRight z (mm),-7.18,1.21,1294.67,362.98
3.5_positions.xlsx,SpineBase x (mm),-0.58,0.67,3858.24,2291.4
3.5_positions.xlsx,SpineBase y (mm),-1.16,1.01,3858.24,2406.4
3.5_positions.xlsx,SpineBase z (mm),-2.11,0.45,2964.95,73.59
3.5_positions.xlsx,SpineMid x (mm),-0.31,0.51,3794.58,3028.61
3.5_positions.xlsx,SpineMid y (mm),-2.71,0.52,3858.24,2554.25
3.5_positions.xlsx,SpineMid z (mm),-1.86,0.53,2500.86,69.48
3.5_positions.xlsx,Neck x (mm),-0.8,1.52,3796.63,3858.24
3.5_positions.xlsx,Neck y (mm),-4.03,0.6,3858.24,283.05
3.5_positions.xlsx,Neck z (mm),-1.84,0.77,2422.82,260.46
3.5_positions.xlsx,Head x (mm),-1.33,2.19,3856.19,3556.37
3.5_positions.xlsx,Head y (mm),-4.43,3.19,3560.48,3858.24
3.5_positions.xlsx,Head z (mm),-2.48,1.19,3533.78,51.0
3.5_positions.xlsx,ShoulderLeft x (mm),-1.44,2.38,3776.1,3558.42
3.5_positions.xlsx,ShoulderLeft y (mm),-2.75,4.5,3774.04,3558.42
3.5_positions.xlsx,ShoulderLeft z (mm),-2.38,0.72,2519.34,250.19
3.5_positions.xlsx,ElbowLeft x (mm),-3.48,1.9,414.47,2326.31
3.5_positions.xlsx,ElbowLeft y (mm),-13.55,4.38,416.53,3558.42
3.5_positions.xlsx,ElbowLeft z (mm),-4.66,2.87,2817.1,414.47
3.5_positions.xlsx,WristLeft x (mm),-4.09,4.63,1751.32,116.71
3.5_positions.xlsx,WristLeft y (mm),-16.25,3.05,416.53,112.61
3.5_positions.xlsx,WristLeft z (mm),-3.31,2.52,2521.39,4133.41
3.5_positions.xlsx,HandLeft x (mm),-3.14,5.1,1753.37,1418.65
3.5_positions.xlsx,HandLeft y (mm),-16.31,2.98,416.53,112.61
3.5_positions.xlsx,HandLeft z (mm),-5.83,6.06,1888.91,4133.41
3.5_positions.xlsx,ShoulderRight x (mm),-1.2,3.87,1379.63,3858.24
3.5_positions.xlsx,ShoulderRight y (mm),-8.42,4.06,3858.24,3659.05
3.5_positions.xlsx,ShoulderRight z (mm),-2.14,1.06,2492.64,673.22
3.5_positions.xlsx,ElbowRight x (mm),-3.94,4.67,1919.71,2753.44
3.5_positions.xlsx,ElbowRight y (mm),-6.45,2.24,3858.24,3564.58
3.5_positions.xlsx,ElbowRight z (mm),-3.18,0.6,2985.49,675.27
3.5_positions.xlsx,WristRight x (mm),-5.71,7.9,513.04,2554.25
3.5_positions.xlsx,WristRight y (mm),-4.42,3.62,3858.24,2490.59
3.5_positions.xlsx,WristRight z (mm),-7.68,0.99,2552.2,379.56
3.5_positions.xlsx,HandRight x (mm),-6.28,8.43,515.1,2554.25
3.5_positions.xlsx,HandRight y (mm),-4.29,6.1,2153.81,2490.59
3.5_positions.xlsx,HandRight z (mm),-6.49,3.84,2550.14,2488.54
3.5_positions.xlsx,HipLeft x (mm),-1.68,0.7,3858.24,2291.4
3.5_positions.xlsx,HipLeft y (mm),-0.96,1.01,2348.9,2406.4
3.5_positions.xlsx,HipLeft z (mm),-2.26,0.38,2355.06,73.59
3.5_positions.xlsx,KneeLeft x (mm),-0.44,0.62,515.1,2104.53
3.5_positions.xlsx,KneeLeft y (mm),-2.06,2.85,1484.36,2149.7
3.5_positions.xlsx,KneeLeft z (mm),-4.34,0.71,2149.7,513.04
3.5_positions.xlsx,AnkleLeft x (mm),-0.57,1.24,2223.63,2180.51
3.5_positions.xlsx,AnkleLeft y (mm),-2.49,1.9,2186.67,2147.65
3.5_positions.xlsx,AnkleLeft z (mm),-5.44,0.92,2149.7,406.26
3.5_positions.xlsx,FootLeft x (mm),-1.07,1.26,2778.08,2159.97
3.5_positions.xlsx,FootLeft y (mm),-4.08,3.52,2188.72,2151.76
3.5_positions.xlsx,FootLeft z (mm),-9.76,2.74,2151.76,2854.06
3.5_positions.xlsx,HipRight x (mm),-0.83,0.68,3558.42,2040.87
3.5_positions.xlsx,HipRight y (mm),-1.64,0.99,3858.24,2406.4
3.5_positions.xlsx,HipRight z (mm),-2.17,0.47,2962.9,73.59
3.5_positions.xlsx,KneeRight x (mm),-2.57,2.74,3461.91,3420.84
3.5_positions.xlsx,KneeRight y (mm),-2.0,2.31,2622.02,2683.62
3.5_positions.xlsx,KneeRight z (mm),-5.43,2.42,3461.91,3418.78
3.5_positions.xlsx,AnkleRight x (mm),-0.57,1.3,2556.3,2755.49
3.5_positions.xlsx,AnkleRight y (mm),-3.23,2.52,2484.43,2424.88
3.5_positions.xlsx,AnkleRight z (mm),-4.99,2.29,2535.77,2484.43
3.5_positions.xlsx,FootRight x (mm),-1.68,1.61,1389.9,1344.72
3.5_positions.xlsx,FootRight y (mm),-3.3,2.95,2619.96,2426.93
3.5_positions.xlsx,FootRight z (mm),-7.11,3.99,2550.14,3656.99
3.5_positions.xlsx,SpineShoulder x (mm),-0.68,1.26,3796.63,3858.24
3.5_positions.xlsx,SpineShoulder y (mm),-3.68,0.54,3858.24,283.05
3.5_positions.xlsx,SpineShoulder z (mm),-1.84,0.69,2422.82,262.51
3.5_positions.xlsx,HandTipLeft x (mm),-3.14,6.25,1753.37,1420.7
3.5_positions.xlsx,HandTipLeft y (mm),-16.24,3.53,416.53,112.61
3.5_positions.xlsx,HandTipLeft z (mm),-6.44,6.33,1886.85,4133.41
3.5_positions.xlsx,ThumbLeft x (mm),-2.84,4.09,416.53,1418.65
3.5_positions.xlsx,ThumbLeft y (mm),-16.06,3.29,416.53,2718.53
3.5_positions.xlsx,ThumbLeft z (mm),-5.82,4.07,1886.85,4135.46
3.5_positions.xlsx,HandTipRight x (mm),-6.75,8.55,515.1,2554.25
3.5_positions.xlsx,HandTipRight y (mm),-5.3,6.06,2153.81,2490.59
3.5_positions.xlsx,HandTipRight z (mm),-6.35,3.81,2550.14,2488.54
3.5_positions.xlsx,ThumbRight x (mm),-7.68,7.78,515.1,2554.25
3.5_positions.xlsx,ThumbRight y (mm),-4.7,6.0,2153.81,1683.55
3.5_positions.xlsx,ThumbRight z (mm),-6.97,4.07,2550.14,2488.54
4,2_positions.xlsx,SpineBase x (mm),-0.39,0.77,2644.65,1038.92
4,2_positions.xlsx,SpineBase y (mm),-0.28,0.39,1901.03,1507.75
4,2_positions.xlsx,SpineBase z (mm),-1.67,-0.01,1440.78,94.37
4,2_positions.xlsx,SpineMid x (mm),-0.18,0.6,2644.65,1040.63
4,2_positions.xlsx,SpineMid y (mm),-0.29,0.34,607.86,947.9
4,2_positions.xlsx,SpineMid z (mm),-1.51,-0.05,1444.21,48.0
4,2_positions.xlsx,Neck x (mm),-0.13,0.69,2577.67,877.48
4,2_positions.xlsx,Neck y (mm),-0.5,0.38,607.86,1535.23
4,2_positions.xlsx,Neck z (mm),-1.81,0.16,3278.35,3238.85
4,2_positions.xlsx,Head x (mm),-0.44,0.44,3458.67,975.37
4,2_positions.xlsx,Head y (mm),-0.43,0.56,3438.07,3278.35
4,2_positions.xlsx,Head z (mm),-2.0,-0.06,1509.47,3481.0
4,2_positions.xlsx,ShoulderLeft x (mm),-0.19,0.66,2632.62,1907.9
4,2_positions.xlsx,ShoulderLeft y (mm),-0.32,0.47,1231.26,2572.52
4,2_positions.xlsx,ShoulderLeft z (mm),-1.82,0.12,1511.19,3240.57
4,2_positions.xlsx,ElbowLeft x (mm),-0.35,0.76,475.62,1978.31
4,2_positions.xlsx,ElbowLeft y (mm),-1.73,1.87,477.34,1243.28
4,2_positions.xlsx,ElbowLeft z (mm),-1.61,0.0,1042.35,113.26
4,2_positions.xlsx,WristLeft x (mm),-0.44,0.96,2210.15,2108.83
4,2_positions.xlsx,WristLeft y (mm),-1.48,1.83,68.61,1245.0
4,2_positions.xlsx,WristLeft z (mm),-1.9,0.0,1040.63,345.1
4,2_positions.xlsx,HandLeft x (mm),-0.8,0.85,2210.15,2084.79
4,2_positions.xlsx,HandLeft y (mm),-1.25,1.63,2709.91,1243.28
4,2_positions.xlsx,HandLeft z (mm),-1.8,0.11,1109.33,139.02
4,2_positions.xlsx,ShoulderRight x (mm),-0.12,0.6,216.3,3280.07
4,2_positions.xlsx,ShoulderRight y (mm),-0.63,0.58,1241.56,2208.44
4,2_positions.xlsx,ShoulderRight z (mm),-1.85,-0.02,1779.1,3244.0
4,2_positions.xlsx,ElbowRight x (mm),-0.19,0.61,1578.17,1880.42
4,2_positions.xlsx,ElbowRight y (mm),-0.94,0.81,1780.81,707.47
4,2_positions.xlsx,ElbowRight z (mm),-2.01,0.03,1777.38,101.24
4,2_positions.xlsx,WristRight x (mm),-0.89,1.13,1172.87,913.55
4,2_positions.xlsx,WristRight y (mm),-1.03,0.7,1780.81,1574.73
4,2_positions.xlsx,WristRight z (mm),-2.39,0.09,1646.86,425.82
4,2_positions.xlsx,HandRight x (mm),-1.09,1.85,338.23,3345.33
4,2_positions.xlsx,HandRight y (mm),-2.73,2.75,3278.35,1581.6
4,2_positions.xlsx,HandRight z (mm),-2.24,1.02,1538.67,3280.07
4,2_positions.xlsx,HipLeft x (mm),-0.35,0.64,1676.06,1037.2
4,2_positions.xlsx,HipLeft y (mm),-0.35,0.41,1902.75,2012.66
4,2_positions.xlsx,HipLeft z (mm),-1.79,-0.03,1378.95,101.24
4,2_positions.xlsx,KneeLeft x (mm),-0.2,0.83,2378.46,3012.16
4,2_positions.xlsx,KneeLeft y (mm),-0.93,1.0,585.53,540.88
4,2_positions.xlsx,KneeLeft z (mm),-2.55,0.14,2083.07,585.53
4,2_positions.xlsx,AnkleLeft x (mm),-0.82,0.82,575.23,1080.13
4,2_positions.xlsx,AnkleLeft y (mm),-0.92,1.64,741.81,915.27
4,2_positions.xlsx,AnkleLeft z (mm),-3.97,0.86,1241.56,573.51
4,2_positions.xlsx,FootLeft x (mm),-1.14,1.66,410.36,1846.07
4,2_positions.xlsx,FootLeft y (mm),-2.04,1.92,1112.76,3274.92
4,2_positions.xlsx,FootLeft z (mm),-6.16,3.42,1176.3,3178.74
4,2_positions.xlsx,HipRight x (mm),-0.39,0.8,2644.65,1038.92
4,2_positions.xlsx,HipRight y (mm),-0.24,0.42,709.18,1509.47
4,2_positions.xlsx,HipRight z (mm),-1.76,-0.04,1674.34,66.89
4,2_positions.xlsx,KneeRight x (mm),-0.28,0.49,283.28,741.81
4,2_positions.xlsx,KneeRight y (mm),-0.72,0.7,746.96,405.21
4,2_positions.xlsx,KneeRight z (mm),-2.72,-0.0,1536.95,99.52
4,2_positions.xlsx,AnkleRight x (mm),-1.32,1.09,406.93,1755.05
4,2_positions.xlsx,AnkleRight y (mm),-1.01,1.13,1677.77,1481.99
4,2_positions.xlsx,AnkleRight z (mm),-3.82,0.15,1761.92,2273.7
4,2_positions.xlsx,FootRight x (mm),-3.0,2.13,508.25,1440.78
4,2_positions.xlsx,FootRight y (mm),-1.52,1.15,1646.86,1463.1
4,2_positions.xlsx,FootRight z (mm),-5.42,3.54,1684.64,1380.67
4,2_positions.xlsx,SpineShoulder x (mm),-0.13,0.6,2575.95,879.2
4,2_positions.xlsx,SpineShoulder y (mm),-0.43,0.36,607.86,1530.08
4,2_positions.xlsx,SpineShoulder z (mm),-1.77,0.13,3278.35,3238.85
4,2_positions.xlsx,HandTipLeft x (mm),-1.09,1.41,2512.41,3178.74
4,2_positions.xlsx,HandTipLeft y (mm),-1.48,2.07,206.0,1243.28
4,2_positions.xlsx,HandTipLeft z (mm),-2.24,0.42,1246.72,473.9
4,2_positions.xlsx,ThumbLeft x (mm),-1.64,1.84,1241.56,2271.98
4,2_positions.xlsx,ThumbLeft y (mm),-2.31,3.12,3305.83,3347.05
4,2_positions.xlsx,ThumbLeft z (mm),-3.02,0.54,2510.69,3310.98
4,2_positions.xlsx,HandTipRight x (mm),-1.46,1.82,3286.94,3345.33
4,2_positions.xlsx,HandTipRight y (mm),-3.49,3.1,3280.07,3379.68
4,2_positions.xlsx,HandTipRight z (mm),-2.56,0.66,1609.08,3281.79
4,2_positions.xlsx,ThumbRight x (mm),-1.7,1.77,3290.37,3343.61
4,2_positions.xlsx,ThumbRight y (mm),-2.15,2.67,1538.67,1583.32
4,2_positions.xlsx,ThumbRight z (mm),-2.52,0.82,1528.36,3276.63
4,3_positions.xlsx,SpineBase x (mm),-0.52,1.13,2257.76,1603.46
4,3_positions.xlsx,SpineBase y (mm),-0.46,0.52,2467.13,1612.8
4,3_positions.xlsx,SpineBase z (mm),-2.21,0.0,2063.34,962.24
4,3_positions.xlsx,SpineMid x (mm),-0.25,0.9,2261.5,1601.59
4,3_positions.xlsx,SpineMid y (mm),-0.42,0.65,1388.47,1601.59
4,3_positions.xlsx,SpineMid z (mm),-2.07,0.0,2065.21,74.26
4,3_positions.xlsx,Neck x (mm),-0.21,0.64,2068.94,1599.72
4,3_positions.xlsx,Neck y (mm),-0.43,0.82,1388.47,1601.59
4,3_positions.xlsx,Neck z (mm),-1.97,0.01,2068.94,91.08
4,3_positions.xlsx,Head x (mm),-0.13,0.44,446.28,1603.46
4,3_positions.xlsx,Head y (mm),-0.59,0.82,1403.43,1609.06
4,3_positions.xlsx,Head z (mm),-2.07,0.02,2065.21,949.15
4,3_positions.xlsx,ShoulderLeft x (mm),-0.22,0.57,2381.14,1597.85
4,3_positions.xlsx,ShoulderLeft y (mm),-0.68,0.69,2379.27,1681.97
4,3_positions.xlsx,ShoulderLeft z (mm),-1.99,0.1,2074.55,3491.58
4,3_positions.xlsx,ElbowLeft x (mm),-0.38,1.0,1738.06,2607.34
4,3_positions.xlsx,ElbowLeft y (mm),-0.83,1.64,2442.83,1767.97
4,3_positions.xlsx,ElbowLeft z (mm),-2.01,0.07,2063.34,238.77
4,3_positions.xlsx,WristLeft x (mm),-1.83,2.56,2255.89,2308.23
4,3_positions.xlsx,WristLeft y (mm),-1.14,1.68,1932.48,1767.97
4,3_positions.xlsx,WristLeft z (mm),-2.61,0.23,2738.2,3671.05
