[filename], [gate], [angular_velocity_min], [angular_velocity_max], [time_min], [time_max]
4.4_positions.xlsx,HandRight z (mm),-0.43,0.51,4007.75,4504.52
4.4_positions.xlsx,HipLeft x (mm),-0.32,0.22,1480.69,2329.22
4.4_positions.xlsx,HipLeft y (mm),-1.21,1.15,3992.32,2980.27
4.4_positions.xlsx,HipLeft z (mm),-1.08,1.03,4717.43,4017.01
4.4_positions.xlsx,KneeLeft x (mm),-1.01,1.44,4054.03,4748.28
4.4_positions.xlsx,KneeLeft y (mm),-2.0,0.83,4748.28,1579.43
4.4_positions.xlsx,KneeLeft z (mm),-0.59,0.6,4050.95,4748.28
4.4_positions.xlsx,AnkleLeft x (mm),-0.93,1.38,1625.71,2384.76
4.4_positions.xlsx,AnkleLeft y (mm),-0.91,0.82,3217.85,1582.51
4.4_positions.xlsx,AnkleLeft z (mm),-0.45,0.59,1607.2,2384.76
4.4_positions.xlsx,FootLeft x (mm),-0.95,1.36,1628.8,2387.84
4.4_positions.xlsx,FootLeft y (mm),-2.21,2.0,4751.37,1517.72
4.4_positions.xlsx,FootLeft z (mm),-2.0,2.65,1517.72,4748.28
4.4_positions.xlsx,HipRight x (mm),-0.23,0.25,1483.78,2326.13
4.4_positions.xlsx,HipRight y (mm),-1.19,1.09,4013.92,2983.35
4.4_positions.xlsx,HipRight z (mm),-1.03,1.15,4717.43,2680.97
4.4_positions.xlsx,KneeRight x (mm),-1.34,0.86,4748.28,2717.99
4.4_positions.xlsx,KneeRight y (mm),-2.17,1.18,3946.04,2714.91
4.4_positions.xlsx,KneeRight z (mm),-0.64,0.93,3946.04,4745.2
4.4_positions.xlsx,AnkleRight x (mm),-0.75,0.7,4748.28,777.19
4.4_positions.xlsx,AnkleRight y (mm),-0.91,1.06,4748.28,783.36
4.4_positions.xlsx,AnkleRight z (mm),-0.38,0.69,733.99,4742.11
4.4_positions.xlsx,FootRight x (mm),-1.48,1.57,5717.14,5754.17
4.4_positions.xlsx,FootRight y (mm),-1.41,1.33,5754.17,5717.14
4.4_positions.xlsx,FootRight z (mm),-2.24,2.37,5717.14,5754.17
4.4_positions.xlsx,SpineShoulder x (mm),-0.16,0.3,2751.94,2279.85
4.4_positions.xlsx,SpineShoulder y (mm),-1.06,1.15,3949.13,2980.27
4.4_positions.xlsx,SpineShoulder z (mm),-0.22,0.25,3942.95,4344.08
4.4_positions.xlsx,HandTipLeft x (mm),-0.63,0.68,2415.61,2248.99
4.4_positions.xlsx,HandTipLeft y (mm),-0.9,1.15,4010.84,3075.92
4.4_positions.xlsx,HandTipLeft z (mm),-0.91,0.76,2415.61,2196.54
4.4_positions.xlsx,ThumbLeft x (mm),-0.88,0.66,613.65,823.47
4.4_positions.xlsx,ThumbLeft y (mm),-0.82,1.31,3979.98,2992.61
4.4_positions.xlsx,ThumbLeft z (mm),-1.32,0.76,2412.53,4486.01
4.4_positions.xlsx,HandTipRight x (mm),-0.41,0.42,5914.62,5973.24
4.4_positions.xlsx,HandTipRight y (mm),-0.79,1.22,3976.9,3035.81
4.4_positions.xlsx,HandTipRight z (mm),-0.98,0.61,4020.09,4316.31
4.4_positions.xlsx,ThumbRight x (mm),-1.46,1.2,4649.54,4612.52
4.4_positions.xlsx,ThumbRight y (mm),-1.57,2.51,4017.01,4448.98
4.4_positions.xlsx,ThumbRight z (mm),-1.55,1.72,3544.92,3594.29
4.5_positions.xlsx,SpineBase x (mm),-0.25,0.29,3497.21,3544.04
4.5_positions.xlsx,SpineBase y (mm),-2.26,2.25,1948.22,4163.63
4.5_positions.xlsx,SpineBase z (mm),-1.29,1.06,6508.73,3306.29
4.5_positions.xlsx,SpineMid x (mm),-0.21,0.25,2607.44,1937.41
4.5_positions.xlsx,SpineMid y (mm),-2.16,1.97,3846.63,4073.58
4.5_positions.xlsx,SpineMid z (mm),-0.42,0.48,4142.02,2268.82
4.5_positions.xlsx,Neck x (mm),-0.38,0.41,2603.84,1933.81
4.5_positions.xlsx,Neck y (mm),-2.1,2.07,3846.63,3443.17
4.5_positions.xlsx,Neck z (mm),-0.56,0.73,3843.03,4059.17
4.5_positions.xlsx,Head x (mm),-0.45,0.36,3839.43,2276.03
4.5_positions.xlsx,Head y (mm),-2.04,1.88,2517.38,1573.58
4.5_positions.xlsx,Head z (mm),-0.59,0.87,4469.83,2139.14
4.5_positions.xlsx,ShoulderLeft x (mm),-0.4,0.41,2502.97,4484.24
4.5_positions.xlsx,ShoulderLeft y (mm),-2.77,2.86,2506.58,1544.76
4.5_positions.xlsx,ShoulderLeft z (mm),-0.75,0.66,3774.59,1544.76
4.5_positions.xlsx,ElbowLeft x (mm),-0.93,1.05,2740.73,4577.9
4.5_positions.xlsx,ElbowLeft y (mm),-2.92,2.42,4534.67,1541.16
4.5_positions.xlsx,ElbowLeft z (mm),-0.96,1.08,2618.25,2834.39
4.5_positions.xlsx,WristLeft x (mm),-3.03,2.73,2837.99,4541.88
4.5_positions.xlsx,WristLeft y (mm),-4.02,3.35,4480.64,4830.06
4.5_positions.xlsx,WristLeft z (mm),-1.38,1.72,5366.8,3108.16
4.5_positions.xlsx,HandLeft x (mm),-2.08,2.4,2848.79,4556.29
4.5_positions.xlsx,HandLeft y (mm),-4.46,3.64,4477.04,4812.05
4.5_positions.xlsx,HandLeft z (mm),-1.36,1.0,4487.84,3108.16
4.5_positions.xlsx,ShoulderRight x (mm),-0.71,0.63,2834.39,2877.61
4.5_positions.xlsx,ShoulderRight y (mm),-2.22,2.11,3198.22,2146.35
4.5_positions.xlsx,ShoulderRight z (mm),-0.81,0.74,4441.01,2139.14
4.5_positions.xlsx,ElbowRight x (mm),-1.15,0.84,4653.55,2949.66
4.5_positions.xlsx,ElbowRight y (mm),-2.73,3.28,4495.05,2837.99
4.5_positions.xlsx,ElbowRight z (mm),-0.88,1.22,2737.12,2902.83
4.5_positions.xlsx,WristRight x (mm),-2.24,3.46,4646.34,2935.25
4.5_positions.xlsx,WristRight y (mm),-3.77,3.36,4534.67,4779.63
4.5_positions.xlsx,WristRight z (mm),-1.2,1.76,3843.03,2917.24
4.5_positions.xlsx,HandRight x (mm),-2.56,2.7,4657.15,2884.82
4.5_positions.xlsx,HandRight y (mm),-4.16,2.74,4538.27,2859.6
4.5_positions.xlsx,HandRight z (mm),-1.49,1.94,4541.88,3133.38
4.5_positions.xlsx,HipLeft x (mm),-0.29,0.43,3497.21,3540.44
4.5_positions.xlsx,HipLeft y (mm),-2.27,2.19,1948.22,4163.63
4.5_positions.xlsx,HipLeft z (mm),-1.31,0.97,6508.73,3306.29
4.5_positions.xlsx,KneeLeft x (mm),-1.0,3.03,3338.71,6541.15
4.5_positions.xlsx,KneeLeft y (mm),-2.37,1.75,6541.15,2189.57
4.5_positions.xlsx,KneeLeft z (mm),-0.98,1.14,4005.13,6530.35
4.5_positions.xlsx,AnkleLeft x (mm),-1.51,1.48,2845.19,2571.42
4.5_positions.xlsx,AnkleLeft y (mm),-1.76,1.69,3136.98,2935.25
4.5_positions.xlsx,AnkleLeft z (mm),-0.84,1.04,1642.02,6526.74
4.5_positions.xlsx,FootLeft x (mm),-1.36,1.85,2834.39,4441.01
4.5_positions.xlsx,FootLeft y (mm),-3.33,2.33,1941.02,2236.4
4.5_positions.xlsx,FootLeft z (mm),-2.58,2.58,1638.42,6040.43
4.5_positions.xlsx,HipRight x (mm),-0.23,0.25,3500.81,3306.29
4.5_positions.xlsx,HipRight y (mm),-2.16,2.22,1948.22,4160.03
4.5_positions.xlsx,HipRight z (mm),-1.29,1.14,6508.73,3306.29
4.5_positions.xlsx,KneeRight x (mm),-1.35,0.94,6537.55,3338.71
4.5_positions.xlsx,KneeRight y (mm),-2.37,1.97,6541.15,4008.74
4.5_positions.xlsx,KneeRight z (mm),-1.18,1.3,7175.16,4142.02
4.5_positions.xlsx,AnkleRight x (mm),-1.16,1.4,4343.75,2240.01
4.5_positions.xlsx,AnkleRight y (mm),-1.93,1.57,3839.43,2928.05
4.5_positions.xlsx,AnkleRight z (mm),-1.48,0.83,7240.0,5892.74
4.5_positions.xlsx,FootRight x (mm),-1.85,1.7,2539.0,7240.0
4.5_positions.xlsx,FootRight y (mm),-2.92,2.83,2575.02,6242.16
4.5_positions.xlsx,FootRight z (mm),-3.85,2.59,6242.16,2575.02
4.5_positions.xlsx,SpineShoulder x (mm),-0.32,0.37,2607.44,1933.81
4.5_positions.xlsx,SpineShoulder y (mm),-2.15,2.03,3846.63,3439.57
4.5_positions.xlsx,SpineShoulder z (mm),-0.5,0.64,3846.63,4066.37
4.5_positions.xlsx,HandTipLeft x (mm),-2.64,2.84,2928.05,4549.08
4.5_positions.xlsx,HandTipLeft y (mm),-4.96,4.12,4484.24,4808.45
4.5_positions.xlsx,HandTipLeft z (mm),-1.37,1.11,2614.65,3443.17
4.5_positions.xlsx,ThumbLeft x (mm),-3.1,3.32,2866.81,4563.49
4.5_positions.xlsx,ThumbLeft y (mm),-5.33,3.59,4477.04,4812.05
4.5_positions.xlsx,ThumbLeft z (mm),-2.79,2.72,4603.12,4142.02
4.5_positions.xlsx,HandTipRight x (mm),-2.87,3.28,4664.35,4178.04
4.5_positions.xlsx,HandTipRight y (mm),-4.52,3.98,4538.27,2877.61
4.5_positions.xlsx,HandTipRight z (mm),-2.09,2.54,2834.39,4124.01
4.5_positions.xlsx,ThumbRight x (mm),-3.78,3.03,4682.37,2874.01
4.5_positions.xlsx,ThumbRight y (mm),-5.23,3.85,4538.27,2805.57
4.5_positions.xlsx,ThumbRight z (mm),-3.25,2.6,1843.75,1800.53
4.6_positions.xlsx,SpineBase x (mm),-1.91,1.88,1973.82,2639.32
4.6_positions.xlsx,SpineBase y (mm),-3.14,2.41,2407.84,2106.92
4.6_positions.xlsx,SpineBase z (mm),-1.22,1.1,9977.1,7911.18
4.6_positions.xlsx,SpineMid x (mm),-0.76,0.54,1973.82,7841.73
4.6_positions.xlsx,SpineMid y (mm),-1.55,1.22,2407.84,2106.92
4.6_positions.xlsx,SpineMid z (mm),-0.45,0.58,2801.35,3906.64
4.6_positions.xlsx,Neck x (mm),-1.06,0.64,3837.2,5202.91
4.6_positions.xlsx,Neck y (mm),-2.05,1.95,2801.35,3906.64
4.6_positions.xlsx,Neck z (mm),-0.8,0.7,7239.9,3906.64
4.6_positions.xlsx,Head x (mm),-0.94,0.94,2106.92,2373.12
4.6_positions.xlsx,Head y (mm),-0.93,0.94,7940.11,2974.95
4.6_positions.xlsx,Head z (mm),-0.56,0.84,2101.13,2373.12
4.6_positions.xlsx,ShoulderLeft x (mm),-0.85,1.09,3837.2,5538.55
4.6_positions.xlsx,ShoulderLeft y (mm),-0.93,1.28,7639.19,9172.72
4.6_positions.xlsx,ShoulderLeft z (mm),-0.73,0.74,4838.33,5538.55
4.6_positions.xlsx,ElbowLeft x (mm),-1.06,1.25,3709.89,8507.23
4.6_positions.xlsx,ElbowLeft y (mm),-2.01,2.43,2407.84,642.84
4.6_positions.xlsx,ElbowLeft z (mm),-1.82,0.67,8738.7,1603.46
4.6_positions.xlsx,WristLeft x (mm),-1.22,1.32,7442.44,8703.98
4.6_positions.xlsx,WristLeft y (mm),-1.83,2.11,602.33,642.84
4.6_positions.xlsx,WristLeft z (mm),-1.93,0.88,8738.7,8507.23
4.6_positions.xlsx,HandLeft x (mm),-1.52,1.01,7535.03,8246.81
4.6_positions.xlsx,HandLeft y (mm),-1.88,1.29,7673.91,3542.07
4.6_positions.xlsx,HandLeft z (mm),-1.27,0.52,7940.11,1609.25
4.6_positions.xlsx,ShoulderRight x (mm),-2.68,0.93,2436.77,5370.73
4.6_positions.xlsx,ShoulderRight y (mm),-2.6,1.88,2268.95,3906.64
4.6_positions.xlsx,ShoulderRight z (mm),-0.94,1.15,2170.58,3906.64
4.6_positions.xlsx,ElbowRight x (mm),-2.83,2.08,2344.18,9676.18
4.6_positions.xlsx,ElbowRight y (mm),-8.52,7.91,2344.18,2477.28
4.6_positions.xlsx,ElbowRight z (mm),-7.16,6.21,2338.4,2471.5
4.6_positions.xlsx,WristRight x (mm),-2.59,1.61,2338.4,9438.91
4.6_positions.xlsx,WristRight y (mm),-10.42,13.56,2338.4,2471.5
4.6_positions.xlsx,WristRight z (mm),-15.12,13.5,2338.4,2471.5
4.6_positions.xlsx,HandRight x (mm),-3.39,1.63,2338.4,7673.91
4.6_positions.xlsx,HandRight y (mm),-6.24,14.6,2419.41,2471.5
4.6_positions.xlsx,HandRight z (mm),-22.47,26.6,2344.18,2471.5
4.6_positions.xlsx,HipLeft x (mm),-1.97,2.32,1973.82,2639.32
4.6_positions.xlsx,HipLeft y (mm),-3.17,2.5,2407.84,2106.92
4.6_positions.xlsx,HipLeft z (mm),-1.63,1.1,2130.07,7911.18
4.6_positions.xlsx,KneeLeft x (mm),-2.13,2.63,6285.06,6348.71
4.6_positions.xlsx,KneeLeft y (mm),-3.06,3.6,6238.76,5602.2
4.6_positions.xlsx,KneeLeft z (mm),-1.29,1.49,5665.86,6342.93
4.6_positions.xlsx,AnkleLeft x (mm),-2.52,1.98,5538.55,6366.07
4.6_positions.xlsx,AnkleLeft y (mm),-3.69,4.1,6221.4,5607.99
4.6_positions.xlsx,AnkleLeft z (mm),-2.32,2.1,5521.19,6175.11
4.6_positions.xlsx,FootLeft x (mm),-2.47,2.8,5503.83,5741.09
4.6_positions.xlsx,FootLeft y (mm),-4.37,4.91,2407.84,5700.58
4.6_positions.xlsx,FootLeft z (mm),-2.84,2.35,5526.97,6574.4
4.6_positions.xlsx,HipRight x (mm),-1.85,1.47,1973.82,2106.92
4.6_positions.xlsx,HipRight y (mm),-3.1,1.97,2407.84,2101.13
4.6_positions.xlsx,HipRight z (mm),-1.23,1.08,4236.5,7905.39
4.6_positions.xlsx,KneeRight x (mm),-4.2,4.82,1973.82,2575.66
4.6_positions.xlsx,KneeRight y (mm),-6.44,5.53,1979.61,2575.66
4.6_positions.xlsx,KneeRight z (mm),-3.54,2.69,2569.87,1968.04
4.6_positions.xlsx,AnkleRight x (mm),-3.97,5.37,1973.82,2575.66
4.6_positions.xlsx,AnkleRight y (mm),-5.85,6.65,1979.61,1921.74
4.6_positions.xlsx,AnkleRight z (mm),-5.41,3.75,2569.87,2616.17
4.6_positions.xlsx,FootRight x (mm),-3.82,4.9,1973.82,2575.66
4.6_positions.xlsx,FootRight y (mm),-5.77,6.77,1979.61,1921.74
4.6_positions.xlsx,FootRight z (mm),-5.53,3.85,2569.87,2616.17
4.6_positions.xlsx,SpineShoulder x (mm),-0.87,0.6,3837.2,5208.7
4.6_positions.xlsx,SpineShoulder y (mm),-1.84,1.7,2801.35,3906.64
4.6_positions.xlsx,SpineShoulder z (mm),-0.76,0.67,2801.35,3906.64
4.6_positions.xlsx,HandTipLeft x (mm),-1.73,1.56,7355.63,8408.85
4.6_positions.xlsx,HandTipLeft y (mm),-2.15,1.82,3501.56,3542.07
4.6_positions.xlsx,HandTipLeft z (mm),-1.53,1.41,7940.11,3767.76
4.6_positions.xlsx,ThumbLeft x (mm),-2.8,3.48,7205.17,8241.03
4.6_positions.xlsx,ThumbLeft y (mm),-2.21,2.41,11585.85,11203.92
4.6_positions.xlsx,ThumbLeft z (mm),-2.58,2.36,4873.06,10839.34
4.6_positions.xlsx,HandTipRight x (mm),-2.59,1.85,7807.01,2106.92
4.6_positions.xlsx,HandTipRight y (mm),-7.24,15.32,2413.63,2471.5
4.6_positions.xlsx,HandTipRight z (mm),-22.63,28.61,2344.18,2477.28
4.6_positions.xlsx,ThumbRight x (mm),-3.9,2.91,2338.4,7535.03
4.6_positions.xlsx,ThumbRight y (mm),-6.26,13.72,2419.41,2471.5
4.6_positions.xlsx,ThumbRight z (mm),-22.03,25.71,2344.18,2471.5
